   -0.369230568408966064E+00    0.624172964274883270E+05    0.270069539546966553E+00   -0.322292581200599670E+01   -0.709142644518128484E+08   -0.525729455336649121E+01    1
   -0.599113047122955322E+00    0.420434667229652405E+05    0.474905192852020264E+00   -0.496715590357780457E+01   -0.655738642504193708E+08   -0.526396122003315625E+01    1
    0.171206492185592651E+01    0.202286416292190552E+04   -0.214616894721984863E+00   -0.444570058584213257E+01   -0.648914835794948190E+08   -0.527062788669982396E+01    1
    0.133660554885864258E+00    0.296270694553852081E+05    0.167479157447814941E+00   -0.224702835083007812E+01   -0.618526436106535345E+08   -0.527729455336648723E+01    1
   -0.219571352005004883E+00    0.291049011349678040E+05    0.366779625415802002E+00   -0.270030871033668518E+01   -0.597246876571966261E+08   -0.528396122003315583E+01    1
    0.171273601055145264E+01    0.139597214043140411E+05   -0.890233516693115234E+00   -0.305760431289672852E+01   -0.582865049312328100E+08   -0.529062788669983064E+01    1
    0.178062593936920166E+01    0.936006355285644531E+04   -0.115884602069854736E+01   -0.502155300974845886E+01   -0.487295871826855764E+08   -0.529729455336649302E+01    1
    0.285114598274230957E+01    0.137215650081634521E+03    0.233832001686096191E+00   -0.382855716347694397E+01   -0.475045345588000864E+08   -0.530396122003315273E+01    1
   -0.113686859607696533E+00    0.833658667683601379E+05   -0.342369079589843750E-02   -0.325634488463401794E+01   -0.444157814677450210E+08   -0.531062788669982222E+01    1
    0.508388757705688477E+00    0.375858595192432404E+05   -0.181381642818450928E+00   -0.425095731019973755E+01   -0.429653299332412705E+08   -0.531729455336649437E+01    1
    0.167202490568161011E+01    0.508382096052169800E+05   -0.180749392509460449E+01   -0.326651680469512939E+01   -0.414967402342648506E+08   -0.532396122003316474E+01    1
    0.160122638940811157E+01    0.506730673909187317E+05   -0.167965072393417358E+01   -0.226179900765419006E+01   -0.326569691728712134E+08   -0.533062788669982535E+01    1
    0.138375824689865112E+01    0.763148527503013611E+05   -0.112520343065261841E+01   -0.500473561882972717E+01   -0.236681510559803098E+08   -0.533729455336648950E+01    1
   -0.797536969184875488E+00    0.667192469418048859E+05    0.221968412399291992E+00   -0.352498567104339600E+01   -0.222897800837201439E+08   -0.534396122003316254E+01    1
   -0.368162512779235840E+00    0.280031273484230042E+05    0.228143393993377686E+00   -0.304486599564552307E+01   -0.222692244231609404E+08   -0.535062788669982581E+01    1
    0.113962411880493164E+01    0.470864254891872406E+05   -0.972060561180114746E+00   -0.230335348844528198E+01   -0.165543492197753619E+08   -0.535729455336649263E+01    1
   -0.189179241657257080E+00    0.191679057478904724E+05    0.161941826343536377E+00   -0.312362885475158691E+01   -0.161265348974429555E+08   -0.536396122003315856E+01    1
   -0.156382852792739868E+01    0.952864384412765503E+05    0.383141458034515381E+00   -0.536722868680953979E+01   -0.129004113516139649E+08   -0.537062788669982449E+01    1
    0.649739027023315430E+00    0.424597639620304108E+05   -0.681385099887847900E+00   -0.278268522024154663E+01   -0.105901718411632441E+08   -0.537729455336649043E+01    1
    0.356877744197845459E+00    0.644485152363777161E+04   -0.680842399597167969E-01   -0.321021148562431335E+01   -0.903383304870154336E+07   -0.538396122003315281E+01    1
    0.933249592781066895E+00    0.720169155716896057E+05   -0.198230153322219849E+01   -0.238989043235778809E+01   -0.856628113994889148E+07   -0.539062788669982584E+01    1
   -0.158349931240081787E+00    0.284037588238716125E+04    0.905746817588806152E+00   -0.339411401748657227E+01   -0.770975695523784868E+07   -0.539729455336649266E+01    1
    0.707528293132781982E+00    0.368155372440814972E+05   -0.852230012416839600E+00   -0.254937797784805298E+01   -0.739449620864017308E+07   -0.540396122003315682E+01    1
    0.132334631681442261E+01    0.352351880073547363E+03   -0.752535343170166016E+00   -0.400340804457664490E+01   -0.732541426354529522E+07   -0.541062788669982897E+01    1
   -0.476281285285949707E+00    0.829061081409454346E+04    0.458150506019592285E+00   -0.329918840527534485E+01   -0.693924857909694873E+07   -0.541729455336649224E+01    1
    0.781417250633239746E+00    0.472456131994724274E+05   -0.194722288846969604E+01   -0.462274006009101868E+01   -0.578850828848591633E+07   -0.542396122003315639E+01    1
    0.823063910007476807E+00    0.216059655070304871E+05   -0.177384507656097412E+01   -0.356007263064384460E+01   -0.554659273520691227E+07   -0.543062788669982677E+01    1
    0.756605744361877441E+00    0.913354702115058899E+05   -0.113826864957809448E+01   -0.339323657751083374E+01   -0.535892407555410266E+07   -0.543729455336649270E+01    1
   -0.763592004776000977E+00    0.500347207427024841E+05   -0.406207442283630371E-01   -0.454930630326271057E+01   -0.513348971767594293E+07   -0.544396122003316307E+01    1
    0.435152649879455566E-01    0.850301565945148468E+05   -0.565076828002929688E+00   -0.463525244593620300E+01   -0.488816584807727020E+07   -0.545062788669982634E+01    1
   -0.128285855054855347E+01    0.881229438424110413E+05    0.830850601196289062E-01   -0.476545444130897522E+01   -0.468993425487355795E+07   -0.545729455336648428E+01    1
    0.812592029571533203E+00    0.830260318517684937E+04   -0.146250855922698975E+01   -0.355952876806259155E+01   -0.468345019312474970E+07   -0.546396122003314844E+01    1
   -0.665826022624969482E+00    0.198948018252849579E+05    0.113107204437255859E+00   -0.434933781623840332E+01   -0.451295896264309157E+07   -0.547062788669981348E+01    1
   -0.758760809898376465E+00    0.661599344253540039E+05   -0.137716889381408691E+00   -0.448904895782470703E+01   -0.421323471809915733E+07   -0.547729455336647852E+01    1
    0.731975018978118896E+00    0.630564647972583771E+05   -0.165284758806228638E+01   -0.352250751852989197E+01   -0.417862260270194057E+07   -0.548396122003314712E+01    1
    0.410980582237243652E-01    0.626445083916187286E+05   -0.578380227088928223E+00   -0.310712459683418274E+01   -0.408783896774942707E+07   -0.549062788669981838E+01    1
   -0.498493731021881104E+00    0.876908969402313232E+05   -0.336929023265838623E+00   -0.392124453186988831E+01   -0.371484478585464880E+07   -0.549729455336648964E+01    1
   -0.599454224109649658E+00    0.605965579628944397E+05   -0.253772318363189697E+00   -0.501359388232231140E+01   -0.336602743106017914E+07   -0.550396122003315913E+01    1
   -0.343133318424224854E+01    0.784382824718952179E+05    0.972086250782012939E+00   -0.372475931048393250E+01   -0.287690822143947147E+07   -0.551062788669982062E+01    1
   -0.131171804666519165E+01    0.101844348609447479E+05    0.700031757354736328E+00   -0.414687407016754150E+01   -0.278460173115749890E+07   -0.551729455336648034E+01    1
    0.489733457565307617E+00    0.814755737423896790E+05   -0.188953733444213867E+01   -0.225353863835334778E+01   -0.273171677268498391E+07   -0.552396122003314982E+01    1
   -0.144397509098052979E+01    0.435692845582962036E+05    0.170664191246032715E+00   -0.317115455865859985E+01   -0.233547697658834513E+07   -0.553062788669981575E+01    1
   -0.108482247591018677E+01    0.494388832986354828E+05   -0.453855991363525391E-01   -0.304552209377288818E+01   -0.231748920592594240E+07   -0.553729455336648879E+01    1
    0.448123276233673096E+00    0.866130423963069916E+05   -0.178106451034545898E+01   -0.408356946706771851E+01   -0.226322361246228684E+07   -0.554396122003316716E+01    1
    0.123956859111785889E+00    0.126823433399200439E+05   -0.637600719928741455E+00   -0.413710457086563110E+01   -0.209496935926045547E+07   -0.555062788669982243E+01    1
    0.373270332813262939E+00    0.912332730591297150E+05   -0.118999290466308594E+01   -0.528740021586418152E+01   -0.196954961323928204E+07   -0.555729455336648392E+01    1
   -0.139027833938598633E-01    0.952365694701671600E+05   -0.823328316211700439E+00   -0.352481126785278320E+01   -0.169311233183618961E+07   -0.556396122003316318E+01    1
   -0.931482195854187012E+00    0.852569463253021240E+04    0.318910956382751465E+00   -0.357237410545349121E+01   -0.157177350382481236E+07   -0.557062788669982201E+01    1
   -0.545206546783447266E+00    0.241501821637153625E+05   -0.357980608940124512E+00   -0.247452437877655029E+01   -0.131724163674348244E+07   -0.557729455336648972E+01    1
   -0.161067169904708862E+01    0.145437629759311676E+05    0.435915708541870117E+00   -0.454711395502090454E+01   -0.963589257958160713E+06   -0.558396122003316542E+01    1
   -0.278372883796691895E+00    0.496349001526832581E+04   -0.417078614234924316E+00   -0.353803795576095581E+01   -0.731440147339589428E+06   -0.559062788669982780E+01    1
   -0.101704359054565430E+00    0.171985666811466217E+05   -0.931436717510223389E+00   -0.442487734556198120E+01   -0.715221665215728106E+06   -0.559729455336649018E+01    1
   -0.266761708259582520E+01    0.633966515660285950E+05    0.424436390399932861E+00   -0.247362712025642395E+01   -0.675045851749928086E+06   -0.560396122003316055E+01    1
   -0.253917628526687622E+01    0.397854652106761932E+05    0.501940786838531494E+00   -0.420502647757530212E+01   -0.672723578014536295E+06   -0.561062788669983714E+01    1
   -0.380169153213500977E-01    0.598790878653526306E+05   -0.177528148889541626E+01   -0.374524021148681641E+01   -0.659243386097637122E+06   -0.561729455336649597E+01    1
   -0.114089137315750122E+01    0.655194679737091064E+05   -0.333541393280029297E+00   -0.427759760618209839E+01   -0.637645430511212675E+06   -0.562396122003315124E+01    1
   -0.183255690336227417E+01    0.627386788725852966E+05    0.105878114700317383E-01   -0.273906335234642029E+01   -0.598999879156331182E+06   -0.563062788669981273E+01    1
   -0.279377102851867676E-01    0.977926063537597656E+04   -0.124790805578231812E+01   -0.232135415077209473E+01   -0.581535316745605669E+06   -0.563729455336648044E+01    1
   -0.337734729051589966E+01    0.550759110212326050E+05    0.755824923515319824E+00   -0.502161476016044617E+01   -0.521972105009579274E+06   -0.564396122003314726E+01    1
   -0.295633167028427124E+01    0.877554020822048187E+05    0.408444523811340332E+00   -0.298902317881584167E+01   -0.450662256609880074E+06   -0.565062788669981586E+01    1
   -0.270819246768951416E+01    0.797035312116146088E+05    0.312180221080780029E+00   -0.306789577007293701E+01   -0.430348233456081885E+06   -0.565729455336649689E+01    1
   -0.197829365730285645E+00    0.353808352291584015E+05   -0.143879550695419312E+01   -0.544592332839965820E+01   -0.365225515402930381E+06   -0.566396122003316460E+01    1
   -0.224648988246917725E+01    0.696746280550956726E+05    0.700679421424865723E-01   -0.262308126688003540E+01   -0.312162704327944433E+06   -0.567062788669982965E+01    1
   -0.204492348432540894E+01    0.399289628028869629E+05    0.714315772056579590E-01   -0.382848060131072998E+01   -0.277033708171620965E+06   -0.567729455336648936E+01    1
   -0.308407187461853027E+00    0.676828285992145538E+05   -0.140292543172836304E+01   -0.311909645795822144E+01   -0.269509894752122869E+06   -0.568396122003316417E+01    1
   -0.340607696771621704E+01    0.686285526990890503E+05    0.580566704273223877E+00   -0.383119741082191467E+01   -0.260151235635277932E+06   -0.569062788669983011E+01    1
   -0.298840284347534180E+00    0.192863413691520691E+04   -0.155055332183837891E+01   -0.411102461814880371E+01   -0.259796679224129271E+06   -0.569729455336649782E+01    1
   -0.216730839014053345E+01    0.893158036768436432E+05   -0.442849993705749512E-01   -0.436702284216880798E+01   -0.255752696396723622E+06   -0.570396122003315842E+01    1
   -0.628151178359985352E+00    0.779462022602558136E+05   -0.953370213508605957E+00   -0.498485240340232849E+01   -0.206074851716710778E+06   -0.571062788669982613E+01    1
   -0.253855884075164795E+00    0.600696378946304321E+03   -0.128332376480102539E-01   -0.429203405976295471E+01   -0.177898017980374163E+06   -0.571729455336648762E+01    1
   -0.912669718265533447E+00    0.317619973242282867E+05   -0.713563561439514160E+00   -0.496964636445045471E+01   -0.151534027786619088E+06   -0.572396122003315710E+01    1
   -0.204178798198699951E+01    0.788446004986763000E+04    0.471229672431945801E+00   -0.342556813359260559E+01   -0.116515165778056486E+06   -0.573062788669982570E+01    1
   -0.210368317365646362E+01    0.601346015870571136E+05   -0.147485315799713135E+00   -0.359939470887184143E+01   -0.113672027074190191E+06   -0.573729455336648986E+01    1
   -0.347259306907653809E+01    0.849927146732807159E+05    0.396150350570678711E+00   -0.500818195939064026E+01   -0.967317091929996532E+05   -0.574396122003315845E+01    1
   -0.807730436325073242E+00    0.270073020517826080E+05   -0.198012214899063110E+01   -0.415051797032356262E+01   -0.922582447323949164E+05   -0.575062788669982616E+01    1
   -0.659894585609436035E+00    0.766461256265640259E+05   -0.140790289640426636E+01   -0.534643778204917908E+01   -0.877905752724290651E+05   -0.575729455336649298E+01    1
   -0.715401828289031982E+00    0.656434109747409821E+05   -0.121004474163055420E+01   -0.405409866571426392E+01   -0.836552005898236530E+05   -0.576396122003315448E+01    1
   -0.699457168579101562E+00    0.982639286279678345E+05   -0.162226235866546631E+01   -0.532768192887306213E+01   -0.832084497608590900E+05   -0.577062788669982307E+01    1
   -0.253361070156097412E+01    0.765869854927062988E+05   -0.401098728179931641E-01   -0.248036292195320129E+01   -0.808095232441406406E+05   -0.577729455336649433E+01    1
   -0.257875764369964600E+01    0.301106644988059998E+05    0.194864332675933838E+00   -0.414002373814582825E+01   -0.783796774536415323E+05   -0.578396122003315583E+01    1
   -0.738862574100494385E+00    0.438438526928424835E+05   -0.122216761112213135E+01   -0.316442605853080750E+01   -0.734747939692924847E+05   -0.579062788669982176E+01    1
   -0.953485429286956787E+00    0.135405481398105621E+05   -0.842402935028076172E+00   -0.296626231074333191E+01   -0.588899747711189193E+05   -0.579729455336649036E+01    1
   -0.975114226341247559E+00    0.399845302343368530E+05   -0.198204457759857178E+01   -0.375504475831985474E+01   -0.534806917897994063E+05   -0.580396122003315451E+01    1
   -0.321864366531372070E+01    0.931025169134140015E+05    0.169597387313842773E+00   -0.471374556422233582E+01   -0.526085138892663454E+05   -0.581062788669982044E+01    1
   -0.289011812210083008E+01    0.348093695700168610E+05    0.244076967239379883E+00   -0.393484172224998474E+01   -0.523861016028681770E+05   -0.581729455336649082E+01    1
   -0.480616915225982666E+01    0.746842951893806458E+05    0.908565819263458252E+00   -0.288474446535110474E+01   -0.486030434265097865E+05   -0.582396122003315853E+01    1
   -0.842849671840667725E+00    0.369566589891910553E+05   -0.123286730051040649E+01   -0.480515995621681213E+01   -0.481934773934002442E+05   -0.583062788669982535E+01    1
   -0.361037653684616089E+01    0.779263201713562012E+05    0.354672849178314209E+00   -0.362061181664466858E+01   -0.442445419140379818E+05   -0.583729455336649661E+01    1
   -0.362734848260879517E+01    0.434311460196971893E+05    0.510831952095031738E+00   -0.459591200947761536E+01   -0.415496523537121611E+05   -0.584396122003316076E+01    1
   -0.186764448881149292E+01    0.333615497827529907E+05   -0.387853264808654785E+00   -0.251580557227134705E+01   -0.352349829628363877E+05   -0.585062788669982492E+01    1
   -0.982846498489379883E+00    0.839047196090221405E+05   -0.171314364671707153E+01   -0.452994108200073242E+01   -0.327756245837474635E+05   -0.585729455336649174E+01    1
   -0.274115252494812012E+01    0.342742799758911133E+05    0.704332590103149414E-01   -0.518631124496459961E+01   -0.307011877475130750E+05   -0.586396122003315767E+01    1
   -0.394819325208663940E+01    0.580825961410999298E+05    0.513625919818878174E+00   -0.274515014886856079E+01   -0.295786820353684088E+05   -0.587062788669982805E+01    1
   -0.961124360561370850E+00    0.747512714505195618E+05   -0.131387555599212646E+01   -0.397928094863891602E+01   -0.282531918666784513E+05   -0.587729455336649131E+01    1
   -0.316854321956634521E+01    0.605824696063995361E+05    0.120787620544433594E+00   -0.242191115021705627E+01   -0.271160900228251012E+05   -0.588396122003315281E+01    1
   -0.219578701257705688E+01    0.881473513543605804E+05   -0.429983258247375488E+00   -0.268717756867408752E+01   -0.224253037942246228E+05   -0.589062788669982318E+01    1
   -0.100865846872329712E+01    0.539994557857513428E+05   -0.145118230581283569E+01   -0.427030062675476074E+01   -0.220007699735339629E+05   -0.589729455336648734E+01    1
   -0.313240635395050049E+01    0.857782566606998444E+05   -0.313787460327148438E-01   -0.237350904941558838E+01   -0.185225687761122608E+05   -0.590396122003315060E+01    1
   -0.453029215335845947E+01    0.519838085412979126E+05    0.730458557605743408E+00   -0.340285190939903259E+01   -0.183780526547634581E+05   -0.591062788669982453E+01    1
   -0.109225434064865112E+01    0.704449801027774811E+05   -0.120306760072708130E+01   -0.451471918821334839E+01   -0.181499526781123677E+05   -0.591729455336649046E+01    1
   -0.318109595775604248E+01    0.315923237323760986E+05    0.200847268104553223E+00   -0.376233047246932983E+01   -0.168963289289497297E+05   -0.592396122003315639E+01    1
   -0.387196916341781616E+01    0.659635727465152740E+05    0.320517241954803467E+00   -0.213744619488716125E+01   -0.159002086211748774E+05   -0.593062788669982233E+01    1
   -0.301260709762573242E+01    0.126590374112129211E+05    0.403023242950439453E+00   -0.494958269596099854E+01   -0.135777519507411380E+05   -0.593729455336649181E+01    1
   -0.122245413064956665E+01    0.249922448396682739E+04   -0.176072263717651367E+01   -0.201263317465782166E+01   -0.131575468166277969E+05   -0.594396122003316041E+01    1
   -0.183637744188308716E+01    0.585482383549213409E+05   -0.658194899559020996E+00   -0.425230434536933899E+01   -0.130078168496065919E+05   -0.595062788669982723E+01    1
   -0.183816754817962646E+01    0.332187250494956970E+05   -0.626761555671691895E+00   -0.203278091549873352E+01   -0.109094914476428221E+05   -0.595729455336649405E+01    1
   -0.138896459341049194E+01    0.705500294625759125E+05   -0.986728847026824951E+00   -0.352055925130844116E+01   -0.102768217367586130E+05   -0.596396122003315199E+01    1
   -0.572159689664840698E+01    0.852936433970928192E+05    0.933476388454437256E+00   -0.280229264497756958E+01   -0.100142238793558627E+05   -0.597062788669981614E+01    1
   -0.105270677804946899E+01    0.123746508359909058E+04   -0.101473540067672729E+01   -0.513685438036918640E+01   -0.963470677095993051E+04   -0.597729455336648652E+01    1
   -0.301270741224288940E+01    0.809090086400508881E+05   -0.255557954311370850E+00   -0.314513343572616577E+01   -0.913172333272546348E+04   -0.598396122003315689E+01    1
   -0.338857555389404297E+01    0.844494674086570740E+05   -0.112873733043670654E+00   -0.546218976378440857E+01   -0.900519977079237651E+04   -0.599062788669982638E+01    1
   -0.567367655038833618E+01    0.509080023467540741E+05    0.968886196613311768E+00   -0.364300447702407837E+01   -0.841244693883271611E+04   -0.599729455336649586E+01    1
   -0.515740281343460083E+01    0.908094016909599304E+05    0.544647634029388428E+00   -0.239137160778045654E+01   -0.827449912185953144E+04   -0.600396122003316002E+01    1
   -0.339614796638488770E+01    0.922428830325603485E+05   -0.174648761749267578E+00   -0.446341690421104431E+01   -0.827295440626807249E+04   -0.601062788669982240E+01    1
   -0.324316495656967163E+01    0.225429603040218353E+05    0.895447134971618652E-01   -0.462873193621635437E+01   -0.825947726310467260E+04   -0.601729455336648567E+01    1
   -0.592830294370651245E+01    0.835090189993381500E+05   -0.136085551977157593E+01   -0.515269231796264648E+01   -0.824321780913490693E+04   -0.602396122003315337E+01    1
   -0.594791901111602783E+01    0.650259646356105804E+05   -0.112830388545989990E+01   -0.379846343398094177E+01   -0.824316589150436994E+04   -0.603062788669982375E+01    1
   -0.580934804677963257E+01    0.361035929262638092E+05   -0.101185703277587891E+01   -0.508894816040992737E+01   -0.824271998407692990E+04   -0.603729455336648702E+01    1
   -0.566838669776916504E+01    0.157789598703384399E+04   -0.184077763557434082E+01   -0.307908698916435242E+01   -0.824238996928430606E+04   -0.604396122003315650E+01    1
   -0.563321167230606079E+01    0.658976861596107483E+05   -0.154678267240524292E+01   -0.426830604672431946E+01   -0.824237671026473072E+04   -0.605062788669982599E+01    1
   -0.566234368085861206E+01    0.331557799875736237E+05   -0.184047812223434448E+01   -0.548054820299148560E+01   -0.824234444690592682E+04   -0.605729455336648570E+01    1
   -0.574256318807601929E+01    0.397992915689945221E+05   -0.854746103286743164E+00   -0.384529632329940796E+01   -0.824214758294768581E+04   -0.606396122003315607E+01    1
   -0.576481747627258301E+01    0.408698339819908142E+05   -0.752490282058715820E+00   -0.532260525226593018E+01   -0.824190144322492961E+04   -0.607062788669983000E+01    1
   -0.559893947839736938E+01    0.905430924534797668E+05   -0.102151048183441162E+01   -0.258299919962882996E+01   -0.824177240471487312E+04   -0.607729455336649060E+01    1
   -0.556098085641860962E+01    0.249054693162441254E+05   -0.100075250864028931E+01   -0.377112844586372375E+01   -0.824169150032074504E+04   -0.608396122003315121E+01    1
   -0.548073989152908325E+01    0.224466342926025391E+05   -0.177337908744812012E+01   -0.284639537334442139E+01   -0.824151121874489399E+04   -0.609062788669981625E+01    1
   -0.592278295755386353E+01    0.901576990902423859E+05   -0.575780093669891357E+00   -0.388741677999496460E+01   -0.824131767201849289E+04   -0.609729455336648218E+01    1
   -0.563130301237106323E+01    0.755722903728485107E+05   -0.802168726921081543E+00   -0.212872812151908875E+01   -0.824111907053032883E+04   -0.610396122003315522E+01    1
   -0.539700722694396973E+01    0.804842738687992096E+05   -0.169985473155975342E+01   -0.524177458882331848E+01   -0.824103576502302894E+04   -0.611062788669982648E+01    1
   -0.541644948720932007E+01    0.622165641427040100E+05   -0.117638158798217773E+01   -0.403964072465896606E+01   -0.824102611627447368E+04   -0.611729455336649597E+01    1
   -0.538427102565765381E+01    0.754322523474693298E+05   -0.121980834007263184E+01   -0.383825907111167908E+01   -0.824085614500936390E+04   -0.612396122003316279E+01    1
   -0.548595356941223145E+01    0.995927833795547485E+05   -0.961690604686737061E+00   -0.474030742049217224E+01   -0.824083366359201682E+04   -0.613062788669982517E+01    1
   -0.555421525239944458E+01    0.256797572910785675E+05   -0.733988761901855469E+00   -0.346506336331367493E+01   -0.824071228812876507E+04   -0.613729455336648222E+01    1
   -0.552646511793136597E+01    0.994178286790847778E+04   -0.640838861465454102E+00   -0.237792086601257324E+01   -0.824068845424841857E+04   -0.614396122003314726E+01    1
   -0.535710561275482178E+01    0.909755383074283600E+05   -0.110944420099258423E+01   -0.265904524922370911E+01   -0.824036993740284561E+04   -0.615062788669982030E+01    1
   -0.526711589097976685E+01    0.113653023242950439E+05   -0.111691200733184814E+01   -0.466415894031524658E+01   -0.823990781808848442E+04   -0.615729455336648268E+01    1
   -0.523688900470733643E+01    0.956169253230094910E+05   -0.152412748336791992E+01   -0.339328810572624207E+01   -0.823981130931371081E+04   -0.616396122003314684E+01    1
   -0.520666211843490601E+01    0.149547011613845825E+05   -0.142909145355224609E+01   -0.289484044909477234E+01   -0.823956944540652330E+04   -0.617062788669981455E+01    1
   -0.514322626590728760E+01    0.661402547359466553E+03    0.180118978023529053E+00   -0.315539380908012390E+01   -0.823956351423094929E+04   -0.617729455336648314E+01    1
