   -0.438843709230422974E+01    0.494341911494731903E+05   -0.325762629508972168E+00   -0.260013577342033386E+01    0.695322296913681465-309
    0.259560281038284302E+01    0.305513697862625122E+04   -0.184236764907836914E+00   -0.239154747128486633E+01    0.695322296913681465-309
   -0.967155575752258301E+00    0.519549053788185120E+05    0.609824776649475098E+00   -0.396570169925689697E+01    0.695322296913681465-309
   -0.574614608287811279E+01    0.874605296254158020E+04    0.867524087429046631E+00   -0.315531265735626221E+01    0.695322296913681465-309
    0.304683566093444824E+00    0.781667213618755341E+05   -0.129242128133773804E+01   -0.407653784751892090E+01    0.695322296913681465-309
   -0.123788380622863770E+01    0.388051454424858093E+05   -0.177592182159423828E+01   -0.499321416020393372E+01    0.695322296913681465-309
   -0.124709504842758179E+01    0.927957527756690979E+05   -0.159001344442367554E+01   -0.472177833318710327E+01    0.695322296913681465-309
   -0.262842196226119995E+01    0.639845635652542114E+05    0.931219041347503662E+00   -0.312742003798484802E+01    0.695322296913681465-309
    0.293835639953613281E+01    0.978383959531784058E+05   -0.126206797361373901E+01   -0.543537214398384094E+01    0.695322296913681465-309
    0.238545066118240356E+01    0.374502397358417511E+05   -0.188345015048980713E+01   -0.327708426117897034E+01    0.695322296913681465-309
   -0.341587722301483154E+00    0.381010074794292450E+05   -0.113065779209136963E+00   -0.214234617352485657E+01    0.695322296913681465-309
   -0.250830459594726562E+01    0.661674787819385529E+05   -0.707634270191192627E+00   -0.310957270860671997E+01    0.695322296913681465-309
   -0.237117505073547363E+01    0.743389041841030121E+05    0.550226807594299316E+00   -0.419519063830375671E+01    0.695322296913681465-309
    0.271131813526153564E+00    0.527393403649330139E+04   -0.181712520122528076E+01   -0.441953510046005249E+01    0.695322296913681465-309
   -0.493632602691650391E+01    0.355723737597465515E+05   -0.416121065616607666E+00   -0.444701737165451050E+01    0.695322296913681465-309
    0.186016952991485596E+01    0.605373582839965820E+05    0.424867689609527588E+00   -0.514190977811813354E+01    0.695322296913681465-309
   -0.536231929063796997E+01    0.108794153332710266E+04    0.355091452598571777E+00   -0.471314412355422974E+01    0.695322296913681465-309
    0.197289150953292847E+01    0.717803967177867889E+05   -0.885471522808074951E+00   -0.292628872394561768E+01    0.695322296913681465-309
   -0.317193353176116943E+01    0.821540835201740265E+05   -0.986673235893249512E+00   -0.279394090175628662E+01    0.695322296913681465-309
    0.269734650850296021E+01    0.688831017911434174E+05   -0.117458540201187134E+01   -0.425755938887596130E+01    0.695322296913681465-309
   -0.383666807413101196E+01    0.136168074727058411E+05   -0.100101590156555176E+00   -0.234035825729370117E+01    0.695322296913681465-309
   -0.536919111013412476E+01    0.790491074025630951E+05   -0.180973070859909058E+01   -0.434606087207794189E+01    0.695322296913681465-309
   -0.210101115703582764E+01    0.899737108707427979E+05   -0.472591221332550049E+00   -0.307811275124549866E+01    0.695322296913681465-309
   -0.182938867807388306E+01    0.329852846741676331E+05   -0.558869659900665283E+00   -0.282267278432846069E+01    0.695322296913681465-309
    0.892743408679962158E+00    0.996382757902145386E+05    0.485049664974212646E+00   -0.349210253357887268E+01    0.695322296913681465-309
    0.174527817964553833E+01    0.782510550022125244E+05   -0.555814266204833984E+00   -0.249240112304687500E+01    0.695322296913681465-309
   -0.388873189687728882E+01    0.783227710485458374E+05    0.759232044219970703E-01   -0.206066226959228516E+01    0.695322296913681465-309
   -0.852485775947570801E+00    0.425377620100975037E+05   -0.134831386804580688E+01   -0.215351778268814087E+01    0.695322296913681465-309
   -0.558064359426498413E+01    0.648402734279632568E+05   -0.112916254997253418E+01   -0.303975531458854675E+01    0.695322296913681465-309
   -0.545505988597869873E+01    0.472395574688911438E+05   -0.180132770538330078E+01   -0.222200754284858704E+01    0.695322296913681465-309
   -0.423031067848205566E+01    0.932712913751602173E+05   -0.103325569629669189E+01   -0.417784607410430908E+01    0.695322296913681465-309
    0.631621778011322021E+00    0.574343292891979218E+05   -0.712295413017272949E+00   -0.524848556518554688E+01    0.695322296913681465-309
    0.249894726276397705E+01    0.715206791162490845E+05    0.777542948722839355E+00   -0.263796123862266541E+01    0.695322296913681465-309
   -0.329000169038772583E+01    0.384310835003852844E+05   -0.918858230113983154E+00   -0.276130205392837524E+01    0.695322296913681465-309
   -0.188638508319854736E+01    0.532092097401618958E+05   -0.142667120695114136E+01   -0.204561686515808105E+01    0.695322296913681465-309
   -0.165427851676940918E+01    0.778670966744422913E+05   -0.344107151031494141E-01   -0.519040575623512268E+01    0.695322296913681465-309
   -0.547826528549194336E+01    0.144825625836849213E+05   -0.983970105648040771E+00   -0.459131327271461487E+01    0.695322296913681465-309
    0.143343329429626465E+01    0.249289657890796661E+05   -0.546456575393676758E-01   -0.368176683783531189E+01    0.695322296913681465-309
   -0.282183820009231567E+01    0.359422615945339203E+05   -0.105231887102127075E+01   -0.355608096718788147E+01    0.695322296913681465-309
    0.561186432838439941E+00    0.399266881823539734E+05    0.248363494873046875E+00   -0.356211790442466736E+01    0.695322296913681465-309
   -0.482125282287597656E-01    0.214404898405075073E+05    0.514880299568176270E+00   -0.249440383911132812E+01    0.695322296913681465-309
    0.176594513654708862E+01    0.497294392764568329E+05    0.106257021427154541E+00   -0.257532817125320435E+01    0.695322296913681465-309
   -0.389772588014602661E+01    0.594525131523609161E+05   -0.551211416721343994E+00   -0.271368393301963806E+01    0.695322296913681465-309
    0.202665477991104126E+01    0.463591488599777222E+04    0.784581601619720459E+00   -0.516995427012443542E+01    0.695322296913681465-309
   -0.422594135999679565E+01    0.569654001891613007E+05    0.503170669078826904E+00   -0.342130547761917114E+01    0.695322296913681465-309
   -0.241212487220764160E+01    0.456452985644340515E+05   -0.137080311775207520E+01   -0.361282145977020264E+01    0.695322296913681465-309
   -0.248408532142639160E+01    0.117663679420948029E+05   -0.189866846799850464E+01   -0.500160887837409973E+01    0.695322296913681465-309
   -0.112244367599487305E+01    0.596405802071094513E+05   -0.125488644838333130E+01   -0.373246538639068604E+01    0.695322296913681465-309
   -0.202568185329437256E+01    0.791313510119915009E+05    0.776642978191375732E+00   -0.343823134899139404E+01    0.695322296913681465-309
    0.931769549846649170E+00    0.509681130647659302E+05   -0.124033582210540771E+01   -0.478858038783073425E+01    0.695322296913681465-309
    0.213491570949554443E+01    0.338081435382366180E+05    0.944631695747375488E+00   -0.389724302291870117E+01    0.695322296913681465-309
    0.202526754140853882E+01    0.841605906009674072E+05    0.990948975086212158E+00   -0.423001432418823242E+01    0.695322296913681465-309
   -0.247298580408096313E+01    0.835926321446895599E+05   -0.435963332653045654E+00   -0.425876060128211975E+01    0.695322296913681465-309
   -0.182401192188262939E+01    0.473640244662761688E+05   -0.114977228641510010E+01   -0.346938610076904297E+01    0.695322296913681465-309
   -0.804371237754821777E+00    0.442682778298854828E+05    0.724744379520416260E+00   -0.257019475102424622E+01    0.695322296913681465-309
   -0.383810842037200928E+01    0.656322820067405701E+05    0.685693383216857910E+00   -0.355955505371093750E+01    0.695322296913681465-309
   -0.243029898405075073E+01    0.788963326930999756E+05   -0.180345773696899414E-02   -0.480426478385925293E+01    0.695322296913681465-309
    0.195027029514312744E+01    0.642220291852951050E+05   -0.674944043159484863E+00   -0.504299312829971313E+01    0.695322296913681465-309
   -0.547017145156860352E+01    0.489580273270606995E+05   -0.241043448448181152E+00   -0.529730594158172607E+01    0.695322296913681465-309
    0.150254738330841064E+01    0.352622810542583466E+05   -0.153785431385040283E+01   -0.433977442979812622E+01    0.695322296913681465-309
    0.169603604078292847E+01    0.252574162304401398E+05   -0.949440419673919678E+00   -0.439559826254844666E+01    0.695322296913681465-309
    0.173487281799316406E+01    0.772844544112682343E+05   -0.729903578758239746E-01   -0.309134423732757568E+01    0.695322296913681465-309
    0.468280613422393799E+00    0.124368754029273987E+04   -0.174497306346893311E+00   -0.355496925115585327E+01    0.695322296913681465-309
   -0.309633922576904297E+01    0.549805020034313202E+05   -0.122160845994949341E+01   -0.260468256473541260E+01    0.695322296913681465-309
   -0.214339756965637207E+01    0.151002649664878845E+05    0.299729228019714355E+00   -0.210440221428871155E+01    0.695322296913681465-309
    0.222722768783569336E+01    0.690238722205162048E+05   -0.193528598546981812E+01   -0.240853425860404968E+01    0.695322296913681465-309
    0.105740207433700562E+01    0.710348034977912903E+05   -0.171012526750564575E+01   -0.429453307390213013E+01    0.695322296913681465-309
   -0.220028400421142578E+00    0.419090437948703766E+05   -0.470187604427337646E+00   -0.533589744567871094E+01    0.695322296913681465-309
   -0.157398176193237305E+01    0.527682429909706116E+05    0.876512885093688965E+00   -0.346342989802360535E+01    0.695322296913681465-309
    0.149048495292663574E+01    0.549812939524650574E+05   -0.155100554227828979E+01   -0.378499329090118408E+01    0.695322296913681465-309
   -0.393138492107391357E+01    0.507524826109409332E+05   -0.810085713863372803E+00   -0.489514699578285217E+01    0.695322296913681465-309
    0.111401867866516113E+01    0.879447612643241882E+05   -0.151134282350540161E+01   -0.353517386317253113E+01    0.695322296913681465-309
    0.358328819274902344E+00    0.498519412875175476E+05   -0.253631591796875000E+00   -0.355268511176109314E+01    0.695322296913681465-309
   -0.174711030721664429E+01    0.166765055418014526E+05   -0.243903934955596924E+00   -0.391104549169540405E+01    0.695322296913681465-309
    0.298701167106628418E+01    0.255272326707839966E+05   -0.134480857849121094E+01   -0.223734042048454285E+01    0.695322296913681465-309
   -0.446872472763061523E+00    0.210003924489021301E+05    0.516722977161407471E+00   -0.424263310432434082E+01    0.695322296913681465-309
   -0.200380146503448486E+00    0.685094388008117676E+05   -0.351637363433837891E+00   -0.459125027060508728E+01    0.695322296913681465-309
    0.233517533540725708E+01    0.242082445323467255E+05    0.968756020069122314E+00   -0.320465812087059021E+01    0.695322296913681465-309
   -0.538373297452926636E+01    0.782198057651519775E+05    0.477580070495605469E+00   -0.249486342072486877E+01    0.695322296913681465-309
   -0.179245144128799438E+01    0.709521192550659180E+05   -0.522945404052734375E+00   -0.233502644300460815E+01    0.695322296913681465-309
   -0.409200310707092285E+00    0.774777018845081329E+05    0.494101047515869141E+00   -0.521717143058776855E+01    0.695322296913681465-309
   -0.514045768976211548E+01    0.320831713616847992E+05    0.524489223957061768E+00   -0.312658661603927612E+01    0.695322296913681465-309
    0.259156179428100586E+01    0.794782901883125305E+05   -0.724879801273345947E+00   -0.544871607422828674E+01    0.695322296913681465-309
   -0.394180744886398315E+01    0.776023594260215759E+05   -0.152542424201965332E+01   -0.274618446826934814E+01    0.695322296913681465-309
    0.210127758979797363E+01    0.595248127400875092E+05   -0.777770638465881348E+00   -0.515934947133064270E+01    0.695322296913681465-309
    0.127856898307800293E+01    0.143219934284687042E+05   -0.141023284196853638E+01   -0.279002016782760620E+01    0.695322296913681465-309
   -0.508763372898101807E+00    0.684534605085849762E+05    0.159089922904968262E+00   -0.294814190268516541E+01    0.695322296913681465-309
   -0.510173249244689941E+01    0.714337314486503601E+05   -0.153414446115493774E+01   -0.361522743105888367E+01    0.695322296913681465-309
   -0.464475488662719727E+01    0.491680724561214447E+05   -0.452915608882904053E+00   -0.363962322473526001E+01    0.695322296913681465-309
    0.247730290889739990E+01    0.328097458958625793E+05   -0.995590865612030029E+00   -0.339532878994941711E+01    0.695322296913681465-309
   -0.525614619255065918E+01    0.164100593507289886E+05    0.116318702697753906E+00   -0.228778028488159180E+01    0.695322296913681465-309
   -0.571027314662933350E+01    0.572617201268672943E+05   -0.122719639539718628E+01   -0.401995402574539185E+01    0.695322296913681465-309
    0.108696001768112183E+01    0.575653700590133667E+05   -0.883426427841186523E+00   -0.393380156159400940E+01    0.695322296913681465-309
    0.153155386447906494E+01    0.832237923026084900E+05    0.152716636657714844E-01   -0.314076939225196838E+01    0.695322296913681465-309
    0.203650653362274170E+01    0.253912020266056061E+05    0.737507760524749756E+00   -0.471997505426406860E+01    0.695322296913681465-309
   -0.198718142509460449E+01    0.149879153847694397E+05   -0.176030653715133667E+01   -0.417540317773818970E+01    0.695322296913681465-309
    0.164964938163757324E+01    0.839381005585193634E+05    0.239201426506042480E+00   -0.458224388957023621E+01    0.695322296913681465-309
    0.917467474937438965E-01    0.639236251711845398E+05   -0.791018784046173096E+00   -0.455050939321517944E+01    0.695322296913681465-309
   -0.303354281187057495E+01    0.849244403302669525E+05   -0.557949483394622803E+00   -0.424486154317855835E+01    0.695322296913681465-309
   -0.315331578254699707E+01    0.343599116981029510E+05    0.554130315780639648E+00   -0.461837601661682129E+01    0.695322296913681465-309
   -0.543123060464859009E+01    0.440574645698070526E+05   -0.155349266529083252E+01   -0.314526361227035522E+01    0.695322296913681465-309
    0.875184595584869385E+00    0.497779327571392059E+05   -0.117958396673202515E+01   -0.326602071523666382E+01    0.695322296913681465-309
    0.825875937938690186E+00    0.409038341999053955E+05   -0.134610265493392944E+01   -0.529440492391586304E+01    0.695322296913681465-309
   -0.386372888088226318E+01    0.804075387120246887E+04   -0.177714240550994873E+01   -0.416030353307723999E+01    0.695322296913681465-309
    0.257134866714477539E+01    0.654367956399917603E+05   -0.117695647478103638E+01   -0.241924419999122620E+01    0.695322296913681465-309
   -0.536932682991027832E+01    0.127233341455459595E+05    0.535676717758178711E+00   -0.529460331797599792E+01    0.695322296913681465-309
   -0.165074765682220459E+01    0.158502407014369965E+05    0.803096532821655273E+00   -0.413684964179992676E+01    0.695322296913681465-309
   -0.983495056629180908E+00    0.270701161146163940E+05   -0.125998532772064209E+01   -0.348098015785217285E+01    0.695322296913681465-309
   -0.364926803112030029E+01    0.204395501613616943E+04    0.380725681781768799E+00   -0.426256096363067627E+01    0.695322296913681465-309
    0.278184145689010620E+01    0.532145693302154541E+04   -0.167370408773422241E+01   -0.254939591884613037E+01    0.695322296913681465-309
   -0.139068335294723511E+01    0.684401700556278229E+05   -0.306846439838409424E+00   -0.463698312640190125E+01    0.695322296913681465-309
    0.184295564889907837E+01    0.520236024916172028E+05    0.244327485561370850E+00   -0.322227910161018372E+01    0.695322296913681465-309
   -0.436427521705627441E+01    0.680774693071842194E+05    0.326882302761077881E+00   -0.327379730343818665E+01    0.695322296913681465-309
   -0.147962272167205811E+01    0.179846028923988342E+05    0.893426179885864258E+00   -0.301772668957710266E+01    0.695322296913681465-309
   -0.403326219320297241E+01    0.731778294920921326E+05   -0.218159914016723633E+00   -0.264522483944892883E+01    0.695322296913681465-309
   -0.573796695470809937E+01    0.432412926137447357E+05    0.146482110023498535E+00   -0.241846585273742676E+01    0.695322296913681465-309
   -0.445425367355346680E+01    0.308914369285106659E+05    0.381934642791748047E+00   -0.454429930448532104E+01    0.695322296913681465-309
   -0.379854851961135864E+01    0.468518894851207733E+05    0.528831899166107178E+00   -0.521171903610229492E+01    0.695322296913681465-309
    0.125978976488113403E+01    0.812826835393905640E+05   -0.628541290760040283E+00   -0.307651245594024658E+01    0.695322296913681465-309
    0.991450846195220947E+00    0.831371304512023926E+05   -0.973164200782775879E+00   -0.374640220403671265E+01    0.695322296913681465-309
   -0.282163757085800171E+01    0.750169554650783539E+05    0.901119112968444824E-01   -0.212269243597984314E+01    0.695322296913681465-309
   -0.531092816591262817E+01    0.821536970138549805E+04    0.468165516853332520E+00   -0.459831944108009338E+01    0.695322296913681465-309
    0.153660178184509277E+01    0.842808299005031586E+05   -0.108383661508560181E+01   -0.364229038357734680E+01    0.695322296913681465-309
   -0.210917472839355469E+00    0.843843489527702332E+05    0.771502256393432617E+00   -0.338301521539688110E+01    0.695322296913681465-309
   -0.333008354902267456E+01    0.273610710442066193E+05    0.908384680747985840E+00   -0.322933825850486755E+01    0.695322296913681465-309
   -0.465125709772109985E+01    0.725947108685970306E+05    0.756757259368896484E-01   -0.357722839713096619E+01    0.695322296913681465-309
   -0.482115894556045532E+01    0.983105881214141846E+05   -0.174997341632843018E+01   -0.303396704792976379E+01    0.695322296913681465-309
    0.896860599517822266E+00    0.317453128039836884E+05   -0.317743182182312012E+00   -0.374752226471900940E+01    0.695322296913681465-309
   -0.503991240262985229E+01    0.281107311904430389E+05   -0.187549221515655518E+01   -0.490052971243858337E+01    0.695322296913681465-309
    0.268623626232147217E+01    0.500111349523067474E+05   -0.197762733697891235E+01   -0.395625513792037964E+01    0.695322296913681465-309
    0.827479362487792969E-01    0.976905753910541534E+05   -0.169317620992660522E+01   -0.244633239507675171E+01    0.695322296913681465-309
   -0.974137365818023682E+00    0.710528342723846436E+04   -0.188455361127853394E+01   -0.413055944442749023E+01    0.695322296913681465-309
   -0.152992916107177734E+01    0.945487230300903320E+05   -0.144888061285018921E+01   -0.298882833123207092E+01    0.695322296913681465-309
   -0.551048183441162109E+01    0.632098409116268158E+05   -0.234026610851287842E+00   -0.502690485119819641E+01    0.695322296913681465-309
   -0.178623461723327637E+01    0.129150220751762390E+04    0.363978683948516846E+00   -0.541504916548728943E+01    0.695322296913681465-309
   -0.112687951326370239E+01    0.561256543517112732E+05   -0.165525603294372559E+01   -0.355568313598632812E+01    0.695322296913681465-309
    0.277018135786056519E+01    0.356343661010265350E+05   -0.158921325206756592E+01   -0.225473213195800781E+01    0.695322296913681465-309
   -0.497302347421646118E+01    0.643044990658760071E+05   -0.127637523412704468E+01   -0.208734220266342163E+01    0.695322296913681465-309
    0.681703448295593262E+00    0.473685975253582001E+05   -0.157593739032745361E+01   -0.432878786325454712E+01    0.695322296913681465-309
   -0.381869727373123169E+01    0.226885776996612549E+05   -0.279855906963348389E+00   -0.429283410310745239E+01    0.695322296913681465-309
   -0.480342149734497070E+00    0.256178602218627930E+05   -0.801854014396667480E+00   -0.513916021585464478E+01    0.695322296913681465-309
   -0.145825678110122681E+01    0.595911161422729492E+05    0.933445096015930176E-01   -0.349784469604492188E+01    0.695322296913681465-309
    0.490683495998382568E+00    0.569102853000164032E+05   -0.538490056991577148E+00   -0.265852308273315430E+01    0.695322296913681465-309
   -0.359630566835403442E+01    0.291236399590969086E+05    0.345325887203216553E+00   -0.481754487752914429E+01    0.695322296913681465-309
   -0.267571038007736206E+01    0.259517590343952179E+05    0.191629409790039062E+00   -0.426684156060218811E+01    0.695322296913681465-309
   -0.342136663198471069E+01    0.667809832394123077E+05   -0.200592160224914551E+00   -0.480349227786064148E+01    0.695322296913681465-309
   -0.279330325126647949E+01    0.625318729937076569E+05   -0.932960391044616699E+00   -0.337740719318389893E+01    0.695322296913681465-309
   -0.514683115482330322E+01    0.755996513187885284E+05   -0.713911890983581543E+00   -0.333767580986022949E+01    0.695322296913681465-309
    0.285181814432144165E+01    0.863319064438343048E+05   -0.394909977912902832E-01   -0.318171867728233337E+01    0.695322296913681465-309
   -0.515235114097595215E+01    0.650325086355209351E+05   -0.226543247699737549E+00   -0.231034630537033081E+01    0.695322296913681465-309
